review_id,book_id,title,author_id,name,user_id,rating,review_text,language,n_votes,date_added,review_len_words
ca2b37c7615d261a334ace1a3826f014,50221,God's Debris: A Thought Experiment,5282,Scott Adams,882cbf58a37ae6d35e8b0bdb0ac4bc7f,3,"A delivery guy walks into a room with a fire-place and an old man...they philosophize about religion and existence. Sounds like my typical day. But in this case: one claims to actually know MORE than any human should.  The author is scott adams (who wrote the Dilbert comics apparently). It seems Scotty is a creative amateur philosopher - Does anybody really ever get to be a professional philosopher? Teaching doesn't count of course (those that can't do - often teach... Ouch!). Does publishing a story book count in the upper hierarchy of deep thinkers? Sure, why not!  Fun story. I dare you to find the flaws in it? I found many. (I don't think Scott minds - he seems to have a healthy sense of humor).  Scott poorly compares all religions. He barely comprehends the deity of Christianity --- which technically destroys the value of his entire story. Some great insights, but not understanding the nature of the Trinity leaves the Debris of this God not necessary: see, God already died; remember that Jesus moment on the cross?  _________________________  The challenge with this book and every OTHER religion (outside of Christianity) is that they basically repeat what the talking snake did in the Garden of Eden:  Genesis 3  1Now the serpent was more crafty than any other beast of the field that the LORD God had made.  He said to the woman, \"Did God actually say, 'You shall not eat of any tree in the garden'?\" 2And the woman said to the serpent, \"We may eat of the fruit of the trees in the garden, 3but God said, 'You shall not eat of the fruit of the tree that is in the midst of the garden, neither shall you touch it, lest you die.'\" 4But the serpent said to the woman, \"You will not surely die. 5For God knows that when you eat of it your eyes will be opened, and you will be like God, knowing good and evil.\"  This stories Guru claims: quote (pg. 44)  |The old man looked at nothing and said, \"we are God's debris.\"  Well, not exactly the same as being an enlightened deity knowing good and evil... but comically close. This book basically smacks of some twisty Buddhism. What doesn't nowadays? Everybody gets to be THE GOD except Jesus. People keep claiming that He never claimed to be God. (The Bible shows how He is God in every way. People just don't like it... Cause it interfere's with their divinity.) Or in the case of Islam: it interfere's with their heavenly virgin Houris concubines (kept guarded behind pavilions?) that DON'T get to be God. Any dude will give up being bits of god for that eternal lovefest.  Quote (pg. 54)  \"So, you're saying God blew himself to bits - I guess that was the Big bang - and now he's piecing himself back together?\" I asked.  \"He is discovering the answer to his only question.\"  \"Does God have consciousness yet? Does he know he's reassembling himself?\"  \"He does, Otherwise you could not have asked the question, and I could not have answered.\"  So that's the fun we got to work with. Deepak Chopra would love this crap. Probably be in his next book. I wonder if Oprah would object to being a broken chippy bit of god?  But every theologian and philosopher (as well as scientist) should try and read this book. It will challenge them in some fun areas. Adams came up with some great stuff. This one was rather insightful:  Quote: (pg. 76) Argument about validating scientific studies  \"If they tested him with controlled experiments and he repeatedly passed, I think they would conclude he had ESP.\" I said.  \"Your wrong. They would conclude that their tests were not adequately controlled and that more study needed to be done. They would say that extraordinary claims require extraordinary proof. And they would keep testing until they either got a negative result or lost interest. No skeptic would take the chance of declaring someone to have ESP if there were any risk of later being proven wrong. Their cult does not promote that sort of risk.\"  This is very applicable. Basically Secular Evolutionary science at its most naked. It simply MUST be correct...or we'd have to rethink the Biblical account and supernatural Intelligent Design... and we can't allow that in the classroom.  Why believe in a Great Flood when we can believe in 3 Ice Ages? Mock one and make endless claims about the other --- even claims that Mars was once flooded. But NEVER allow for a Global Earth flood of Biblical proportions.  So you might as well read this book - it's FUN stuff. Might cause you to question some things you easily and blindly accepted. But like most skeptics: probably NOT. Don't want to upset YOUR CULT.",en-us,0,Sat Jun 04 21:03:08 -0700 2016,806
e9d33cb83fa471a884d195fa763a02e4,6048816,Solo,21547,Rana Dasgupta,e60522792e9afc259b3f6b7aae01eb70,5,"Very good novel, separated into two parts, both with some of the same characters, but with two completely different plot lines. Endlessly fascinating and fairly unique.",en-gb,1,Sun Oct 11 01:06:36 -0700 2009,26
f439b05ed9b77b5f358777da4d151bac,676191,Flora's Lot,86097,Katie Fforde,8a3dead7b7a39749e413ba85ad97b119,3,"3.5 stars! I really enjoyed this book, but the whole \"kissing cousins\" concept threw me off a little! The story is sweet and predictable, but adorable just the same. Would recommend.",eng,1,Mon Oct 07 13:38:42 -0700 2013,31
2f61b4b21ffcd6f48473ddffd9995b0c,13206828,"Cress (The Lunar Chronicles, #3)",4684322,Marissa Meyer,b76565fc5c9da884a84c63d7453f5f43,5,AHHHHHHHHHHHHH!!!!! (thats all I can manage at the moment),eng,0,Mon Nov 25 18:01:08 -0800 2013,9
2b6a027f77c2fbdc2e6826a1043fb929,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",1077326,J.K. Rowling,d416b2075da067622985f53508a40303,5,"----SPOILER FREE REVIEW----  Read this in under 48 hours, and wow. I mean, wow. I really don't see how Rowling could've ended this better. I won't discuss specifics, but in The Deathly Hallows she has trumped and capped what has become a truly impressive creation. Somewhere around book five, I was struck by the realization that the Potter books had moved beyond the merely fun and into the truly good - since then, they've never dipped in quality. By far the most adult of the books, The Deathly Hallows is no exception; be prepared for brutal violence, stunning revelations from the deep past, and a thoroughly satisfying conclusion to a great series.",eng,1,Sat Jul 21 13:42:19 -0700 2007,112
e8ff4af1638511e21fe72beeb3a825c5,6063187,Twenties Girl,6160,Sophie Kinsella,440d0ec2cb2fa37e68502fdd431d1efa,3,"3.5 Definitely chic-lit. Like most of Kinsella's books it rates better than average for the genre.  I might have enjoyed it more if I had read it instead of listening to the audiobook. The narrator tried to do more with accents than she was able and, as a result, I became confused and distracted.  Do check your desire for a reality-based storyline on the first page. If you can let go and just enjoy the crazy storyline, you'll have a lot of fun with this book. Very cute read with a very satisfying conclusion.",eng,1,Wed Aug 23 21:35:54 -0700 2017,94
7bd58a5abdbbaf87bc98e1fc31e105ba,13206828,"Cress (The Lunar Chronicles, #3)",4684322,Marissa Meyer,47d74fe75d9e056779a5d14de7e7cdf8,5,The 3rd book in what I think is a 4 book series. Fun sci-fi twist on classic fairy tales.,eng,0,Sun Apr 13 11:11:56 -0700 2014,19
571eecfa503e5b4399bed93b28899241,5996209,"Thorn Queen (Dark Swan, #2)",137902,Richelle Mead,ecbe630d10bb6ff704b078b0ba373053,5,This book was really good. I liked it a lot better than the first one and what happened in the end made me very HAPPY!!,en-gb,0,Thu Sep 24 07:59:04 -0700 2009,25
0fdace83fe6aee15a8012269572ecdc6,88815,The Reluctant Fundamentalist,16902,Mohsin Hamid,9786256f2e2e1581579d0eb00045767a,5,"The metaphor and symbolism in this book is astounding. It's not overly done but it's also not overly obvious either.  Additionally, there were times that I felt terrible for the narrator as well as other Pakistani immigrants and Americans post 9/11. There were also times that I felt angry toward his views of America.  So as not to spoil the book for anyone else, READ IT. It's such a great read.",eng,0,Sat Dec 14 19:46:13 -0800 2013,71
7c77e3d318560ec9f692c1b83f1db4a5,25179,Blankets,14151,Craig Thompson,10ff8584ea2630a64bacd399b9935d7f,3,"Art- ****  Plot- **  This was such a fast read, even for a graphic novel, it's 550+ pages and I read it in one morning, the art is fantastic and the stand out of this book, the plot/memoir in this coming of age semi autobiographical book not so much, trough out I kept thinking: Why is this story being told? Does this story needs to be told? What am I taking from this story?  The part about his childhood and the relationship with his brother is good, but most of the story takes part in a 2 week visit to a girl he meets at church camp, you can tell this person had a lasting impact on the rest of his life. It also highlights his struggles with christianity and the restrictive community he grew up in.  I want to read more graphic novels but this one was not for me.",eng,0,Sun May 24 07:26:59 -0700 2015,151
1d1d1bf2bb3caed6cb511a06a10e809a,420415,"The Seer and the Sword (Healer and Seer, #1)",237194,Victoria Hanley,23e5e59930b7ec0b23668a8b76954d5c,5,"I still love this book. Not matter how many times I read it, I always fall in love witht he story, plot characters and the special bond Tornia and Landen have always had. I love Landen's compassionate heart and his knowledge and skills to outwit his opponets. I love Tornia's firey spirit especially when she breaks away from Vesputo's spell. When both Landen and Tornia were living in Desante, they both craved the same style of living and both thought of each other not knowing where the other was. Tornia and Landen match so well even when they had first met, the crystal just strengthened their bond. Beautiful story about the rise and fall of power from many worlds. I don't think I will ever get tired of reading it.",eng,0,Wed Jan 13 12:49:48 -0800 2016,130
1396a94fcc3c5092e5998ca3b7bd934f,65336,Selected Poems,15435,William Carlos Williams,0ca481af588e28cf885c44b3935ae872,5,How to show WCW to friends:  open the book to red wheel barrow  (or your favorite of the shorter pomes)  let/make 'em read it  then shut the book quickly  soes they kin see Doc Williams  in the blossoms of the cherry tree.  ah.,unknown,0,Sat Feb 14 17:46:57 -0800 2009,43
54c3f66cfc38a23a528ea8399b0e77cf,8366402,The Tiger's Wife,4937879,Tea Obreht,392b7ddcb10d223baec0f7ee95af4cd2,3,"This book has been getting lots of hype and I just don't get it. I liked parts of the book, the stories surrounding the tiger's wife and the man who couldn't die; but other parts of the story just dragged. I found myself getting distracted while reading it. I'll be anxious to see how others responded to this book.",eng,0,Thu Mar 31 12:02:23 -0700 2011,59
6759ce622c119aa38dc5da6057ee35f8,15942636,"The Firebird (Slains, #2)",486812,Susanna Kearsley,495e115fc7fea1341f42d59916efb62c,4,"This follow-up to The Winter Sea was a good read and if you liked The Winter Sea, you'll enjoy this. In my opinion, The Firebird isn't really a sequel and both books can be read and understood completely independent of each other, but it was nice to have the background from The Winter Sea. I really enjoyed reading Anna's story and seeing more of beloved characters from the previous book.  Susanna Kearsley has a writing style that brings you right into the story. Her books are lengthy, but they're so interesting that they don't feel as long as they are. This is only the second book I've read by her, but I'll definitely be reading more.  Like, The Winter Sea, The Firebird tells two stories - one set in the present day and one set in the past. While I especially liked the character of Robbie in the present day story, I found Anna's story from the past much more interesting and intriguing. When the author took the story out of the past and back into the present day story, I did find myself a little irritated, probably because I wasn't nearly as engaged in that story. Another thing I found myself doing while reading the present day story passages, was skipping over a lot of the description of St. Petersburg, mainly because I wanted to get back to Anna's story. For those reasons, this book gets 4 stars instead of 5. Overall a very enjoyable read.  PS: It's also very interesting to read the section at the end of the book where the author explains some of her research into the historical figures. From reading her books you can tell they are well researched, but I enjoy reading about the research as well.",eng,0,Mon Jun 12 13:51:34 -0700 2017,294
f9c55d74da66b3e371ad16e58909290e,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",1077326,J.K. Rowling,4f07c948b68e80f48dcf5db983adf5b6,5,Probably the MOST emotional Harry Potter book in the series...  ...I love it. *SOBS*,eng,4,Wed Apr 19 09:03:38 -0700 2017,14
5f52eed612e3c246214f0abc99188494,18188649,"Escaping Destiny (The Fae Chronicles, #3)",7092218,Amelia Hutchins,9beaf72e50af64cf984102b092e6b6d0,5,this was a ride...  image:  image:  image:  then when I thought....  image:  image:  image:  image:  I need next book!!!!like yesterday!!!  image:  yep... my emotions are all over the place...,eng,12,Mon Jan 20 13:56:01 -0800 2014,29
cd3c3ca7a1dd814eca0adc8b4e3aa08c,27998484,El instante después,4107340,Massimo Gezzi,e6bbc6c03babf5478a3d1028920b9fbe,5,"Me gusto mucho, lo mejor es que toda la coleccion de poesia \"el oro de los tigres\" esta disponible en la pagina de la Capilla Alfonsina de la UANL.  http://capillaalfonsina.uanl.mx/",spa,0,Fri Nov 27 12:52:29 -0800 2015,30
d853dff8489ffd1991db99b3b6fb20b5,22557272,The Girl on the Train,1063732,Paula Hawkins,144250e1379524172c1f5fc5de7cc2b7,4,"If you liked this review, please check out more on my website www.mackenziesmountain.com  The Girl on the Train by Paula Hawkins has been one of the hottest book club picks around for a couple of years now. It is a thriller written from the points of view of three complicated, troubled women: Anna, Megan, and Rachel (the main character).  I picked this book to read because it has been so popular for such a long time, and I like to keep at least sorta-up on to date on these types of books, considering that I work as a library clerk. It makes it easier to chat with customers about different types of books, and make recommendations if I am well-read in more genres that just my favourite one or two. And lately, I've just been in a bit of a book rut so it was time to read a few outside of romance / erotica!  I liked the pacing of The Girl on the Train. It is an easy read that I got through in two sittings. I felt that the outcome of the novel was hidden for most of the novel, although I did suspect the killer's identity several chapters before Rachel did.  One of things that I appreciated was the author's decision to not make any particular characters the \"good guys\". Every single character from the Rachel to the police officers and the \"red-haired man in the train station\" were flawed people, everyone with something to hide, to prove, to overcome. It helped the story to stay grounded in my opinion and stopped me from assuming the character's POV as my own. I didn't particularly cheer for any one or root against the other.  Overall, I did find this book to be entertaining but I am not sure why it received as much attention as it did. I can definitely name several books along this line that I would recommend much more strongly to another reader, The House Between Tides, for one. This story was good, I just didn't find it to be particularly memorable.",eng,0,Sun Jul 02 14:30:49 -0700 2017,347
b7f1c55cac85858f16f76915c8db9ad0,50221,God's Debris: A Thought Experiment,5282,Scott Adams,9430ca5ca3793cabbda0480a42d5f703,4,"The \"Avatar\" is an interesting character, and while the theology might not always even make sense, but it definitely does one important thing: Makes you ask questions.  The audio performer is great too.",en-us,0,Thu Mar 09 17:47:02 -0800 2017,33
a0ca4a9cca356e406307a78287ebfe31,1907452,"Harry Potter e a Pedra Filosofal (Harry Potter, #1)",1077326,J.K. Rowling,442ca6cf5dd968624f781c96fa578bea,4,"I was 14 yrs-old when I first read it, and I love it! Today, I prefer the other ones, but still, it's an amazing teen book that everybody can read, including the not so teen people ^^",por,0,Wed Feb 18 10:15:30 -0800 2009,37
9aba85e441be27b5a83b40b4a081ac78,886199,"Shogun (Asian Saga, #1)",6417,James Clavell,416615403b8825c2afedb0896864e26e,5,"This book is absolutely radical. I was hooked from the second early on in the book when the antagonist, a pretty badow english dude who gets shipwrecked in japan, sees a samurai lob off a peasants head with impunity. This book is looooooooooong(which is a plus for me), and very rewarding. It piqued my interest in japanese culture outside of videogames.",eng,0,Fri Jul 27 19:20:33 -0700 2007,61
5e11105237bd5a96b1b61ac5f50da245,16099189,The Light in the Ruins,3509,Chris Bohjalian,f62fa868c4fcd4e0059dcf147764e6f3,4,I really enjoyed this...and a new author for me. I'll have to see if he has more.,eng,0,Wed Apr 30 04:32:20 -0700 2014,17
ce427141e8c08f4856dbc2682219f6a0,13233594,Cascade,159430,Maryanne O'Hara,c1a01272c8c164ff1b35e6080117d25d,4,"I first found out about this book in connection with the Women's National Book Associations table at the Boston Book Festival--Maryanne O'Hara is a fellow member. At first I was dubious whether I wanted to read it because it takes place in the 20th century, which I don't consider 'historical', and because the adultery theme usually puts me off. Then I was caught up in the story of the creation of a mid-Massachusetts water reservoir (the fictional version of the very real Quabbin Reservoir) and the creative drive of the protagonist. At the end, I could not put the book down.",en-us,0,Fri Nov 30 17:02:55 -0800 2012,101
3a83dc797763bda54f485b2adadbde36,133539,"Swann's Way (In Search of Lost Time, #1)",233619,Marcel Proust,628e248e40f6c68374804446d18cc9be,5,"Richard Howard's introduction, delightful in itself, warns Proust that the modern reader no longer knows how to relax and enjoy a good book. How true! In doing so, I think the reader learns to appreciate Proust's masterpiece. Taking in the life work of a writer reminds one of what a novel should aspire to be (and how often one wastes in lesser works). Howard also allows the reader to skim if they must, but, above all, enjoy. With that, I offer the same: Enjoy this book. I wish I could give it more justice (how I, with Swann, fell for Odette, how I and the Narrator together read in the garden) but five more volumes await me! (Furthet review pending)",en-gb,0,Sat Dec 20 20:26:53 -0800 2014,120
e7e604a5728b0f6f2f9e41a89dbeff5f,20497609,"Revive (Storm MC, #3)",7276454,Nina  Levine,53f5f2c420971bf930a418d2b64d2aa6,5,"My mouth is hanging open, there are no words for the shock I am feeling after finishing Revive. I am not going to give anything away here but just know club business is heating up at Storm MC.  Nash, oh Nash, you are a close second for being the king of awesome dirty mouth biker. I LOVE Nash and Velvet together.",eng,0,Mon Apr 14 17:12:06 -0700 2014,61
386f1fa57752751d21b681ade2573648,23251543,Ting Tang Tony (Has-Been #1),8346774,Kat DeSalle,14fd006575e8c977e70bc6c70ef2d699,5,"10 Sexy Stars but 5 on here  \"You know, I'm gonna just chalk this up to office party side effects, continue like it never happened, and blame it on the alcohol.\" She dropped her hand and smiled a genuine smile, her entire face illuminating and reflecting the light from the sad streetlamp and neon lights in business windows along the street. I wished I could see what color her eyes were. I wished I knew what she smelled like. Hell, I wish I knew a lot more thing about her, but I was sure I already looked like a complete bumbling idiot-a clumsy bumbling idiot standing here open mouthed just staring at her.  Tony-sexy and hotness  Emily-sweet and pretty  Have you ever forgotten the grapes in your refrigerator when they seem to get pushed to the back and one day while searching for one thing or another in it you come upon them and think \"oh that's where they went?\" You take the grapes out and look at them and see that a few grapes are still ripe for the eating and think how a few grapes could survive all this time. Survival is amongst the strongest of growth and trueness of strength. This is Tony and Emily's true journey.  Tony is finally able to enjoy the fruits of his accomplishments if he could call it that has finally come to the age of retiring and the past firmly in place though will follow him at every turn is not all bad as it will become the essence of his future so he thinks. Emily a bright woman with a future as bright as the northern lights, a smile that can ignite just the right amount of spark that blows Tony away may be the one woman that makes the past all the more bright and the future become the flames within his heart.  The hidden secrets Tony has maybe the downfall of this trueness of a relationship but it may be just the right ingredient that bounds these two together in the stars to a forever and a day of happiness. For this you will have to pick up this read to find out what happens to this most awesome of a couple.  The sex between these two is hotter than lava spilling from an erupting volcano.  To the authors: You both have brought so much to this read that can only be explained as amazing each word that was written and read is enthralling. You both brought forth just the amount of controversy, sensual attributes and an overall sense that whatever one goes through in life is not as bad as one thinks if only the believer believes in the trueness of their own heart. Major Kudos  Happy Reading",unknown,2,Wed Sep 09 06:25:26 -0700 2015,461
ff582ba7cc69734ced07cc6817b9579d,25752813,"Turn of the Moon (Royal Shifters, #1)",6526309,L.P. Dover,2eeb6a2943ebceb7f7a8d362d01d63e9,5,"4.5 Stars  There is no way Bailey will allow herself to be mated to the abusive Kade and if running is the only way to escape him then that's what she will do.  But after a week of running she finds herself in the territory of another wolf one she can't seem to keep her thoughts away from. What Ryker tells her about life is so different from what she's always known, is it possible he's telling the truth? And why would her whole life have been a lie?  Bailey is one tough chick she is not one to take things lying down and will not let others control her.  Ryker is an alpha male in every way, but he's also a big sweetie. He takes care of those around him even when they don't even know he's there. You can see right away just how much he has always cared for Bailey by the way he treats her.  This story takes you into a new and exciting world with wolves and witches and you never know what else may come in time. I enjoyed seeing this world come to life through the characters and it truly felt like you were right there with them through whatever emotions they were going through at any time.  The characters were well told so you feel like you got a great understanding of them and their motives. I definitely enjoyed it and am excitedly awaiting the next one to come out!",eng,0,Fri Aug 21 13:42:31 -0700 2015,248
3cf319a934cbadc39e34e0ad2ca0b136,20576585,Wet for Nessie,13943235,Vivian St.Black,7f08c8ca1193536fa8a29092352d3fd4,1,"Excuse the language, but this was effing awful. Really? REALLY? There aren't enough fetishes in the world, so you have to write about the Loch Ness Monster? Really? Way weird me out before my upcoming trip to Scotland in a month.  Not only did the writing style make me cringe (phrases like \"glistening garden\" and \"sopping pussy\" and \"raging manhood\"), but it fell flat once it was just orgasm after orgasm. Kayleigh was a bit of a perverted sort of girl from the start, thinking about her friends quite sexually from the get-go. Throw in a mythical beast with two penises and the magical ability to transport them to a tropical \"cove\" in the middle of the Loch Ness (complete with berries and sunshine), and you have a very \"horny\" teenage girl grinding herself all over everything and everyone. Heck, she even tries to give a very irresponsible boat captain, Fergus, a handjob in the middle of a horrible storm. He has better things to do, like making sure you all don't die because you begged him to take you out to see Nessie in the middle of a storm. There was a reason your trip to the Loch Ness was cancelled, love.  I was hoping for the ending to throw a \"it was all a weird dream\" curveball at me, but no. It was just as messed up as we read. No weird sexual dreams here. It all happened, apparently. And it \"changed\" her forever. Yeah, I'd change too if I had a hundred feet of mythical beast penis impaling me. Scary stuff.  It's not all bad though - actually, wait, it was. It was just as terrible as I expected when I saw this floating around on Tumblr. Orgasm after orgasm. All the girls did was either masturbate, have oral sex, or have sex with Nessie and the boat captain. That was it. That's the story. Well done.  Also they returned (after three??? days on the \"island\") with no repercussions. I guess this is 'erotica' after all, a genre that truly knows no bounds. This little tale certainly confirms that there is no place in my library for mythical beast double-penis sex.",eng,4,Tue Mar 18 05:01:05 -0700 2014,364
553a062c20caf82b36ef14cc4c47bac0,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",1077326,J.K. Rowling,68312dfdbece7e6e2dfcfc6f639489bd,5,"This final volume in the Harry Potter series takes Harry, Ron and Hermione on a quest to complete Dumbledore's request that they destroy Voldemort's horcruxes and thus make him vulnerable. It is also the volume in which the secrets and lies people have told and lived by for years are exposed forcing Harry and his friends to re-evaluate their beliefs, their loyalties and grow up.  As the other volumes in the series, this book grabs the reader and doesn't let go until the last few pages. I tend to read a chapter or two at a time and found it difficult to not sneak in extra reading time by the time I was half way through.  This book must follow the others in the series as it brings together all the various threads started in the other books. Many of the characters from other books reappear. The events that occur are dependent on events in other books.  The series is good reading as enjoyment. It is also good reading for aspiring authors as it does hook readers, something all authors hope to do with their own novels.",eng,0,Tue Aug 08 14:05:52 -0700 2017,187
0d3202705bc6c9c7022edb60d095197c,12958487,"Lady Luck (Colorado Mountain, #3)",2958084,Kristen Ashley,00efe9bf7f110572763cac91479965c5,2,"Gonna give this author another try. First book I read by her, At Peace, I couldn't finish....let's see how this one goes.  This author is not for me. Unlike At Peace I did manage to finish this one & that's about the only positive thing I can say.",eng,0,Fri Nov 08 09:43:41 -0800 2013,48
e3fe8a519ef33a46ec3ff3f42c2e4596,793266,Invisible Threads,51590,Annie Dalton,41bf98b4a0f0a3d7de8cb460a264fc89,4,Aww this book is sweet and touching. :) a little confusing at first. But if you liked Sarah Dessen books then I'm sure you'll like this one. :D,unknown,0,Tue Jul 14 12:58:46 -0700 2009,28
4273d61d561888d5424f97919eef3a8c,7721946,Building Social Business: The New Kind of Capitalism That Serves Humanity's Most Pressing Needs,1254841,Muhammad Yunus,b2b565978ad81d3908a107a4fb58b0f7,4,"Overly optimistic about people's value in making the world a better place, at times. Focuses less on the competitive benefits of the social enterprise and more on the technological benefits, which was disappointing to me. Also focused less on the benefit to business than pure altruism.  Overall, probably a 3.5 book, bumped to 4 because it was inspirational via examples.",en-us,0,Sat Aug 30 20:33:15 -0700 2014,60
d23ac7e5c04c28bec4075bc761f8d5a7,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",1077326,J.K. Rowling,d8c8d71531dbf20f3c1753d918d9b33f,5,I am reading this aloud to Sam before bed every night. I love our Mommy/Son reading time! :),eng,0,Sat Jun 26 20:56:23 -0700 2010,18
d067e0470d08084f9e9e1992a296b748,25179,Blankets,14151,Craig Thompson,8c33a93dfbff01239e568b272932ca7a,4,"Absolutely beautiful graphic novel -- the artwork was breathtaking and the story was touching and perfectly told. If you aren't sure if graphic novels are for you, this one would be a good place to start. Looking forward to more graphic novels by Thompson.",eng,0,Sun Jun 28 21:07:40 -0700 2015,44
9d8ed91457f818be7467ae59472c44b2,13206828,"Cress (The Lunar Chronicles, #3)",4684322,Marissa Meyer,60f307df8f0083e88dbe10ebf4f15288,4,*4.5 stars!,eng,0,Wed Jul 30 09:31:18 -0700 2014,2
5a03cf7ac57745dab3e053d14b9ec415,18338887,Let's Love... from a distance,6425863,Smita Kaushik,07675e08d7f974f74f44dc7af1290f25,2,"Let's Love... From a distance...  Not exactly an epic kind of love story, but great, realistic and at one point I started enjoying, its when Apurv decides to ruin everything and cheats on Radhika.. dishonesty or cheating in relationships is something Im not immune to yet,,,  I liked how Radhika treasured Apurv, would have loved if it was mutual...",eng,0,Mon Sep 19 08:22:53 -0700 2016,59
199415d37dc62106b53ff21131ba0ef1,6050298,"Dreamfever (Fever, #4)",48206,Karen Marie Moning,71721dc41e513b8bdc4bdb2c1db56089,5,Such a cliffhanger ending that I immediately bought the last book for my ereader.,en-us,0,Mon Feb 17 12:55:38 -0800 2014,14
8b96e0f4e059bcd462d6bfafc3f19d4b,18167456,My Mother's Secret,6984955,J.L. Witterick,2334fbd037bdac2509f55ac2c4ed5def,4,"This was a fascinating book; it is a novelization of a true story. Set in Sokal, Poland during the German Invasion and all the Jews are being rounded up and put into the ghetto or being killed outright and anyone who helps the Jews is summarily executed for their efforts. That's what makes Franciszka and her daughter, Helena true heroes these women put their lives on the line for people they barely knew, they gave them a place to hide, food and gave them their lives because none of these people would have survived the Nazi's, well Vilheim may have survived but his soul would have become so scared by what he was forced to do that he would have never been the same.  These two amazing women not only hid 3 Jewish families but also a German Soldier who could not do what his commanding officer was asking of him he had an acquaintance with Franciszka, who reminded him of his Oma and of course she hid him , she hid them all and none knew about the others.  This woman's courage just floored me especially when she invited the German Commandant to dinner with 2 Jewish families in the basement and another in the shed but it made her above suspicion and when the Germans moved tanks into her yard and were a little close for comfort she talks them into moving everything out of her yard when asked how she did it she says, \"Always point out what is in the best interest of the other person if you want them to do something. Works on everyone.\"  There are some great quotes in this book these are my favorites:  \"Helena, there are three kinds of people in the world. One that would have seen the suffering cat and not have given it a second thought. Another that would have seen the same cat and said to themselves, 'Oh, isn't that a pity' before continuing about their business. Finally, there is the kind that sees the suffering, feels the empathy, and then goes one step further by taking action to help. That is you. You didn't leave the cat there to perish. I am proud that you are my daughter. Think what a wonderful place the world would be if everyone was like that.\"  \"I always thought courageous people were those who were not afraid. Meeting Franciszka and her daughter, I realize that courageous people are afraid like everyone else. They just act despite the fear.\"  \" If you choose to do the right thing, it's a conscious decision at first. Then it becomes second nature. You don't have to think about what is right because doing the right thing becomes who you are, like a reflex. Your actions with time become your character.\"  This was a great book and I would highly recommend this story, it's a short book that packs a powerful punch.  4 Stars",eng,1,Sat Jul 27 09:51:45 -0700 2013,489
3c4646edaee8a4d8c9abf032091d678d,129302,إعجام,74305,Sinan Antoon,9655bbfd065e462579502f9f7e5eb3ef,5,wnfdht wrq frt b`d n khtm qSth bHlm jmyl blHry@ wblshwq lrw'y@ jdth wryj bTH@ lq`d `n l`rsh? y tr~ lw lm tnfdh wrqh l~ yn kn khylh ly'khdhh? kyd lm ykn ly'khdhh l~ wTn mtly' blq`dyn fy lbrlmn!! wl dry y lshryn hwn?  thny rwy@ 'qr'h lsnn nTwn wl tql hdhh lrwy@ rw`@ `n lsbq@ wjz fyh snn nTwn lHy@ fy Zl Hkwm@ lq`d km smh (y lqy'd).,eng,3,Tue Oct 28 11:49:47 -0700 2014,69
1bb41c0e8a054edde510e55e4cb34270,859694,Vathek,26656,William Beckford,e7afb6e9bc247334f5e7d44a09ff060c,2,"I read this in conjunction with \"Castle of Otranto\" while travelling in Japan recently.  Much like \"Otranto\", this is just a bizarre, mostly silly storytelling exercise that does not offer a lot to the modern horror fiction reader. As I read it, I felt it was an attempt at satirizing a tale out of 1001 Arabian Nights.  I usually don't like discussing plots, but I think I will here because I feel I need to expand on my last point. The story starts with a wealthy Caliph who desires extreme power and arcane knowledge. He meets a black Indian who promises him all of this. The Indian rarely speaks and there is an episode where he becomes a magical fat ball that plays havoc with the whole city in which the Caliph lives as all the palace officials try and catch it and kick it. His mother, unbeknownst to him, has a great interest in the arcane and burns mummies and bodies and etc. with the help of one-eyed black negresses that attend on her every whim in her magical tower inside the palace. The Indian is in fact an evil genie that lures the Caliph onto a journey to his lair through a mountain in which bizarre animals eat and murder a large part of the Caliph's staff and soldiers as they travel to the genie's lair. There is an odd love triangle along the way involving the Caliph. In the end, when he reaches the lair of the genie, he is damned to the most painful torments based on his mother's desire for power and his own greed.  In other words -- a Gothic take on an Arabian Nights fable. An odd mix to my mind.  One is struck by the author's prodigious imagination in writing this tale, but I ultimately wondered why he felt the need to write this so haphazardly -- I couldn't tell if he wanted the reader to take it as a joke or if he was serious in his moral at the end.  Read the introduction for sure -- the author's life was just as odd as this tale was.",eng,0,Mon Aug 25 02:12:01 -0700 2014,357
